"symbol","timestamp","content","Positive","Negative","Neutral"
"TJX","2021-06-07 19:00:37+00:00","💥ETF Insight!💥 Here are the top ten holdings of $VCR, otherwise known as the Vanguard Consumer Discretionary ETF. 👇 1. $AMZN 2. $TSLA 3. $HD 4. $MCD 5. $NKE 6. $LOW 7. $SBUX 8. $TGT 9. $BKNG 10. $TJX Solid names! 🔥",0.033985402435064316,0.020246800035238266,0.9457678198814392
"TJX","2021-06-08 17:43:33+00:00","Sometimes you just gotta trust white girls more than tech bros: $SBUX $TGT $LULU $PTON $CELH  $ULTA $TJX 🔥",0.049837369471788406,0.023708317428827286,0.9264542460441589
"TJX","2021-06-09 20:05:32+00:00","$TJX killed this long at the close. I'd like to try again sometime soon and before back to school.",0.06499221175909042,0.05896353721618652,0.8760442137718201
"TJX","2021-06-10 15:56:04+00:00","ok it's time to talk about one of the real retail disservices: everyone on TikTok and Instagram talks about their inability to refrain from large Target $TGT hauls when they go in for one item but no one talks about the TJ Maxx or Marshalls hauls $TJX",0.038185201585292816,0.21975454688072205,0.7420602440834045
"TJX","2021-06-10 19:36:48+00:00","Some of the largest stocks that hit new 1 Month Lows so far today UnitedHealth $UNH Home Depot $HD Nike $NKE Caterpillar $CAT Deere $DE Anthem $ANTM Cigna $CI $TJX Truist $TFC Fiserv $FISV Norfolk $NSC Las Vegas Sands $LVS Barrick $GOLD Southwest $LUV Best Buy $BBY Tyson $TSN",0.03285430744290352,0.7214332818984985,0.24571247398853302
"TJX","2021-06-11 00:17:58+00:00","Not to beat a dead (alive but deeply wounded?) horse but $HOME stock is so undervalued that if the market valued it like it values $TJX and $WSM, which I believes it deserves, the stock would be ~50% higher. And management wants to sell at this price….?",0.24356703460216522,0.019865097478032112,0.7365678548812866
"TJX","2021-06-11 02:23:46+00:00","Some of the largest #stocks that hit new 1 Month Lows today $UNH $HD $NKE $CAT $DE $ANTM $CI $TJX $TFC $FISV $NSC $LVS $GOLD $LUV $BBY $TSN",0.037413500249385834,0.7123531699180603,0.25023332238197327
"TJX","2021-06-11 13:19:48+00:00","Long $DLTR $TJX $PLTR $TLT market is ready to reload the goodies.",0.7161031365394592,0.03279559686779976,0.2511012852191925
"TJX","2021-06-11 18:51:14+00:00","Here are some good tickers to ponder on.  $MSFT $CAT $TJX $ABT $SPWR $TSM",0.04969068616628647,0.01900973729789257,0.9312995672225952
"TJX","2021-06-11 19:57:31+00:00","$TJX reversal stick yesterday confirmed today.",0.0924626886844635,0.5898886322975159,0.31764864921569824
"TJX","2021-06-16 02:09:11+00:00","Sent someone to each local store for about 30 minutes to get a count on masks/unmasked customers, New England, blue state $HD : 83% $WMT : 61% $TGT : 95% $SBUX : 95% $LOW : 72% $TJX : 64% $DNKN.Q: 83% Trader Joe's: ~100% Local grocery (big box): ~98% Local restaurant (45): ~100%",0.034452296793460846,0.02277788147330284,0.9427698850631714
"TJX","2021-06-16 22:04:27+00:00","TJX Companies - $TJX 💰 QUOTE $TJX was DOWN ⬇ on Wed Jun 16 Closed at 65.20 USD for a -0.31% loss from previous close 📉 📉 📉 📊 ANALYSIS TJX Companies should be nationalized ☭ ☭ ☭",0.009643863886594772,0.9663833975791931,0.023972732946276665
"TJX","2021-06-17 17:27:38+00:00","Bought $TJX for a trade",0.08947532624006271,0.019023995846509933,0.89150071144104
"TJX","2021-06-17 19:35:11+00:00","$TJX almost back green here",0.217031329870224,0.4094275236129761,0.3735412359237671
"TJX","2021-06-18 09:42:27+00:00","Joining the one and only @TheDomino talking #alibaba #6.18 #primeday deal or no deals this year with low #retail inventories will we have deal or no deal? @CNBCWEX $TGT $NKE $TJX",0.04922396317124367,0.031443040817976,0.9193329811096191
"TJX","2021-06-18 17:48:18+00:00","$DBGI Once the LOI is finalized for Stateside Clothing should see a spike in the PPS  Stateside is available to buy on Amazon, Nordstrom Rack, Anthropologie, eBay  This to me is a great Acquisition for womans everyday clothing  $SFIX $TJX $ROST $AMZN $EBAY $JWN $KSS",0.7961446642875671,0.008326088078320026,0.19552920758724213
"TJX","2021-06-18 20:21:51+00:00","$TJX Major Breakdown Daily appearances since 2010: 54 Close 5 days later ±: Avg: 0.12 SD: 1.96 Worst: -7.71 Best: 3.14 10 days later: Avg: 1.07 SD: 2.30 Worst: -3.62 Best: 8.83 30 days later: Avg: 1.93 SD: 3.72 Worst: -7.81 Best: 15.17",0.02191714569926262,0.754001259803772,0.2240816354751587
"TJX","2021-06-21 19:04:04+00:00","TJX Companies - $TJX 💰 QUOTE $TJX is UP ⬆ on Mon Jun 21 Currently at 64.88 USD for a 2.38% gain from previous close 📈 📈 📈 📊 ANALYSIS TJX Companies should be nationalized ☭ ☭ ☭",0.9502558708190918,0.02306944876909256,0.026674700900912285
