"symbol","timestamp","content","Positive","Negative","Neutral"
"KMX","2021-06-06 00:57:07+00:00","Talked to a neighbor who is a car salesman and he said the used car market is crazy hot right now (not a surprise) but still wild to hear some of his examples firsthand. $CVNA $KMX $VRM",0.09643417596817017,0.01223303098231554,0.891332745552063
"KMX","2021-06-09 17:01:14+00:00","New strategy: instead of building up my current stocks, I am expanding my portfolio $100 at a time just to get in with each of the things on my watchlist and see how they do over the next month or two. Added $AN $KMX $DG $WIX $DIS for now, plus a bit more $RBLX",0.1598074585199356,0.01113608293235302,0.829056441783905
"KMX","2021-06-10 12:55:35+00:00","Inflation data not that big of a deal, mostly weighed up by the rise in used car/truck prices +7.3% and airline tickets rising 7%. $CRVN $KMX $SFT $AAL $DAL $LUV $JETS $HA $UAL $F $GM $TSLA",0.7598127722740173,0.19535627961158752,0.04483092203736305
"KMX","2021-06-10 21:49:04+00:00","Whenever I read an $ETSY or $CVNA pitch, I get pretty enthused about $EBAY and $KMX, respectively.",0.11242412030696869,0.042042508721351624,0.8455334305763245
"KMX","2021-06-11 14:23:42+00:00","Best performing large cap stocks in today's early trading Grifols $GRFS Aluminum $ACH GameStop $GME Cleveland $CLF Affirm $AFRM DoorDash $DASH $UWMC Posco $PKX Freeport $FCX Western Digital $WDC XPeng $XPEV $SNAP PetroChina $PTR FarFetch $FTCH Oatly $OTLY Carmax $KMX $PENN",0.4653267562389374,0.03720185533165932,0.49747130274772644
"KMX","2021-06-11 15:00:04+00:00","Notable gainers among liquid option names this morning include $GPS (+2.6%), $VFC (+2.6%), $FCX (+2.5%), $KMX (+2.4%), and $WDC (+2.4%),",0.3277222514152527,0.0582878552377224,0.6139898896217346
"KMX","2021-06-11 20:20:53+00:00","$KMX Below Avg Volume Daily appearances since 2010: 354 Close 5 days later ±: Avg: 0.18 SD: 2.98 Worst: -13.99 Best: 12.67 10 days later: Avg: -0.03 SD: 4.76 Worst: -22.24 Best: 15.51 30 days later: Avg: -1.48 SD: 11.23 Worst: -52.70 Best: 33.45",0.02415412850677967,0.7693608999252319,0.20648498833179474
"KMX","2021-06-12 02:55:13+00:00","Just a few plays I’m watching for next week. Will add to the WL throughout weekend $AVTI 100c above $99 break $PK 7/16 25c above $23 break $KMX 120c above $117.41 break $JBLU 18p under $18.30",0.7292084097862244,0.023224573582410812,0.24756698310375214
"KMX","2021-06-13 20:00:06+00:00","Earnings this week 2021-06-14:  $ORCL $LEN $HRB $JKS $MPAA 2021-06-15:  $ABM $TISI $CLIR $WSG 2021-06-16:  $KR $HOME $SWBI $LIVX $FRAN 2021-06-17:  $ADBE $KMX $JBL $CMC $LITB",0.22965025901794434,0.0462026409804821,0.7241470813751221
"KMX","2021-06-14 13:41:55+00:00","Trader Education coming up at 9:50 am ET on @TDANetwork. I'll join @OJRenick to cover example Option Trades in $KMX and $CVNA. Used Car prices continue to surge but are low inventories and Costs topping out the Sector?!",0.48674657940864563,0.04723798483610153,0.46601539850234985
"KMX","2021-06-16 00:29:03+00:00","Tomrrow’s #watchlist for #NYSE, #NASDAQ between $100 and $150: $A $AVLR $CRI $CVX $DUK $ENTG $ETR $HLT $ICE $JCOM $KMX $LDOS $MDT $MMC $PEP $RSG $SRE $TRU",0.11111928522586823,0.02337956428527832,0.8655011057853699
"KMX","2021-06-16 20:00:06+00:00","Earnings happening tomorrow 2021-06-17:  $ADBE $KMX $JBL $CMC $LITB",0.040827248245477676,0.021736521273851395,0.9374362826347351
"KMX","2021-06-16 20:20:52+00:00","$KMX Below Avg Volume Daily appearances since 2010: 357 Close 5 days later ±: Avg: 0.20 SD: 2.98 Worst: -13.99 Best: 12.67 10 days later: Avg: -0.01 SD: 4.75 Worst: -22.24 Best: 15.51 30 days later: Avg: -1.57 SD: 11.26 Worst: -52.70 Best: 33.45",0.024123070761561394,0.7736116051673889,0.20226533710956573
"KMX","2021-06-17 21:56:43+00:00","hmmm  $CVNA +4.2% $KMX   -1.3% $VRM   -0.95% $SFT     -2.0% $AN      -3.8% (not quite the same) smh",0.03398026525974274,0.03273423761129379,0.9332854747772217
"KMX","2021-06-18 13:54:24+00:00","Used-car boom? Most of '21 gains at $KMX gone for #Sequoia mutual fundholders.",0.14630362391471863,0.09321171790361404,0.7604846358299255
"KMX","2021-06-18 16:20:00+00:00","Early look at some of the largest stocks that report earnings next week Nike $NKE Accenture $ACN FedEx $FDX IHS Markit $INFO Paychex $PAYX CarMax $KMX Darden $DRI Concentrix $CNXC Blackberry $BB Synnex $SNX KB Home $FUL Worthingon $WOR JinkoSolar $JKS Rite Aid $RAD $SCS $APOG",0.08228284120559692,0.028402915224432945,0.8893142938613892
"KMX","2021-06-18 20:20:58+00:00","$KMX Lower Prices Higher Volume Daily appearances since 2010: 64 Close 5 days later ±: Avg: 0.94 SD: 4.48 Worst: -20.26 Best: 16.30 10 days later: Avg: -0.11 SD: 5.80 Worst: -27.51 Best: 15.02 30 days later: Avg: 0.75 SD: 9.18 Worst: -35.28 Best: 28.75",0.1341644674539566,0.618388295173645,0.2474471926689148
"KMX","2021-06-20 12:11:48+00:00","Some implied moves for #earnings next week: $PLUG 9.6% $WGO 12.7% $KBH 9.6% $CCL 6.4% $RAD 14.5% $BB 16.5% $FDX 6.1% $NKE 5.3% $KMX 4.7% $DRI 8.8% $PAYX 5.3% $JKS 18.0% $ACN 3.6% $WOR 10.0% $INFO 6.0% $PDCO 10.9% $CAMP 15.1% $SNX 11.1%",0.042733609676361084,0.06160643324255943,0.8956599831581116
"KMX","2021-06-21 08:02:57+00:00","CarMax - $KMX 💰 QUOTE $KMX was DOWN ⬇ on Fri Jun 18 Closed at 113.16 USD for a -2.38% loss from previous close 📉 📉 📉 📊 ANALYSIS CarMax should be nationalized ☭ ☭ ☭",0.008567645214498043,0.9690561294555664,0.022376148030161858
"KMX","2021-06-21 10:16:07+00:00","$KMX ran into earnings last time, could be worth a flier on calls if it holds $112.63 despite low implied volatility; could swing to 120+ this week $JKS intriguing setup if it holds $37.50, another mid week earnings runner candidate $CHWY= moon, making me rich it’s that simple",0.8750287890434265,0.018367944285273552,0.106603242456913
"KMX","2021-06-21 18:38:01+00:00","The average age of U.S. vehicles now stands at 12.1 years old, making a strong case for car resellers... specifically $KMX since it has recently pulled back. #CarMax #TheWarRoom",0.20086592435836792,0.013146652840077877,0.7859874367713928
"KMX","2021-06-22 13:16:02+00:00","Cheap pre-earnings options: $KMX is reporting earnings before the open on Friday (6/25/2021). $KMX weekly ATM straddle through earnings currently has an implied move of 6.12% to expiration. Average last 4 post earnings 1 day move of 8.07% and average max move of 9.51%.",0.04966471344232559,0.04692341014742851,0.9034119248390198
"KMX","2021-06-23 14:11:14+00:00","Bear Forecasts June 23, 2021 07:08:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $AEM : -0.39 $KMX : -0.43 $MYOV : -0.60 $FANG : 1.95 $NVRO : 0.80 $TDC : -0.37 $CARG : 3.54 $MUDS : -0.71 $LULU : -0.49 $BCRX : 2.82",0.03357327729463577,0.0562627948820591,0.910163938999176
"KMX","2021-06-23 14:16:06+00:00","Bear Forecasts June 23, 2021 07:12:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $FRSX : 2.59 $CVM : 1.43 $AEM : -0.25 $SLCA : 1.98 $FANG : 1.72 $BCRX : 2.35 $LULU : -0.05 $TDC : 0.13 $KMX : -0.52 $CARG : 2.99",0.03231435269117355,0.05581508204340935,0.911870539188385
"KMX","2021-06-24 12:35:32+00:00","Top Earnings Th 6/24 Aft: $AEMD $BB $CAMP $FDX $NKE $PRGS $SNX  . Top Earnings Fri 6/25 Pre: $APOG $JOBS $KMX $JKS $PAYX $QH",0.12807728350162506,0.027283761650323868,0.844639003276825
