"symbol","timestamp","content","Positive","Negative","Neutral"
"STLA","2021-06-08 09:09:24+00:00","[NYSE] NewHigh-Count/Consumer Cyclical $SUP 5 $TM 4 $CHS 3 $STLA 3 $TLYS 3 $TEN 3 $EVRI 2 $F 2 $ADNT 2 $BBW 2 From:2021/06/01〜",0.04942114278674126,0.035159748047590256,0.9154191613197327
"STLA","2021-06-09 09:09:24+00:00","[NYSE] NewHigh-Count/Consumer Cyclical $SUP 4 $CHS 3 $DDS 3 $TLYS 3 $TM 3 $YETI 2 $EVRI 2 $F 2 $STLA 2 $BWA 2 From:2021/06/02〜",0.07220242917537689,0.04830458015203476,0.879492998123169
"STLA","2021-06-09 12:47:47+00:00","It’s a weird sight to drive by a @Jeep dealer and not see any #Wranglers in stock. $STLA",0.03366810083389282,0.1297471970319748,0.8365846872329712
"STLA","2021-06-10 09:09:22+00:00","[NYSE] NewHigh-Count/Consumer Cyclical $DDS 3 $YETI 3 $CHS 3 $TLYS 3 $SUP 3 $F 2 $STLA 2 $TM 2 $CSV 1 $PRTY 1 From:2021/06/03〜",0.046360038220882416,0.051194533705711365,0.902445375919342
"STLA","2021-06-10 18:36:41+00:00","Europeans just fine companies as a form of taxation. $STLA &lt;&lt;As part of the judicial investigations of several automakers commenced in 2016 and 2017, Automobiles Peugeot S.A., a wholly owned subsidiary of Stellantis N.V., was placed today under examination by the Judicial...",0.024020858108997345,0.3616901934146881,0.6142889261245728
"STLA","2021-06-11 20:35:15+00:00","$STLA #Dodge Partners With Universal Pictures on 'F9,' the Ninth Installment of 'The Fast &amp; Furious' Franchise, Opening Nationwide on June 25",0.7264334559440613,0.013046001084148884,0.2605205178260803
"STLA","2021-06-12 00:21:31+00:00","Inside the 1st new auto assembly plant built in the Motor City since Y 1991, the smell of hot metal hangs in the air as new Jeep Grand Cherokee L SUVs head down the welding line. For Stellantis NV $STLA  that is money. For the City of Detroit, it means nearly 5,000 jobs.",0.14108920097351074,0.12912625074386597,0.7297844886779785
"STLA","2021-06-15 19:27:39+00:00","WHY IS $STLA SO DAMN SLEPT ON",0.03917568922042847,0.28068047761917114,0.6801437735557556
"STLA","2021-06-21 14:43:02+00:00","Best performing large cap stocks in today's early trading $CF $EOG Halliburton $HAL BioNTech $BNTX Continental $CLR Eastman Chemical $EMN Schlumberger $SLB Stellantis $STLA Occidental $OXY Marathon $MRO $CBOE Devon $DVN Signature $SBNY L Brands $LB Mohawk $MHK Hess $HES $FANG",0.6625835299491882,0.02600056678056717,0.31141597032546997
"STLA","2021-06-22 16:53:45+00:00","Which stock will split first, $AMZN or $STLA?",0.02359030954539776,0.03561608865857124,0.9407936334609985
