"symbol","timestamp","content","Positive","Negative","Neutral"
"SONY","2021-06-08 15:43:40+00:00","1/ One way to make money is to position yourself early for business narrative changes. I’ve made some money this way with $SONY in the past. But now I think $BIDU is interesting. It’s been the forgotten name in Chinese tech for years. Have yet to see it being mentioned on fintwit",0.10528038442134857,0.013678892515599728,0.8810406923294067
"SONY","2021-06-08 17:00:05+00:00","Game On: An exclusive talk with 'Tunche' studio head Luis Wong $NTDOY $MSFT $SONY $TCEHY $TTWO $ATVI $EA $UBSFY $AAPL $GME",0.1334698349237442,0.011775251477956772,0.8547549843788147
"SONY","2021-06-10 01:02:59+00:00","$SONY needs to step up those buybacks. Those numbers are peasant numbers",0.11356619000434875,0.0524764209985733,0.8339573740959167
"SONY","2021-06-10 09:27:38+00:00","Anyone ever looked at or have any opinions on $SONY?",0.0352431982755661,0.024923788383603096,0.9398329854011536
"SONY","2021-06-10 18:23:36+00:00","My ISA 😍  $ADBE $AMD $ALB $BABA $GOOGL $AMZN $ANSS $ASML $T $ADSK $BA $CZR $CSIQ $NET $CRCL $DAL $ENPH $ETSY $EXPI $FSLY $BLOX $FIVN $FVRR $GEVO $GILD $JPM $KOD $LMND $MELI $MSFT $MP $NFLX $NVDA $PLTR $PAYC $PYPL $PENN $RDFN $CRM $SHOP $SEDG $SONY $SQ $STNE $TDOC $TWLO $U $UPWK",0.5234370827674866,0.033833738416433334,0.44272923469543457
"SONY","2021-06-11 15:03:43+00:00","Guessing it's just a matter of time before $SONY starts building a line of TVs with PS built in.  Sorry $GME",0.07490603625774384,0.01111392118036747,0.9139800667762756
"SONY","2021-06-12 19:26:15+00:00","$SONY drawdown still 15% off the February high. I’ll look to add in the next few months when I get some extra money. Lots of growth drivers but still a small piece of my account",0.22014804184436798,0.2688324749469757,0.5110195279121399
"SONY","2021-06-12 19:34:35+00:00","$SONY 100C 07/16 or 07/09 FOLLOW MY TWITTER FOR FREE ALERTS!  #AMCSqueeze #BTC $SPY $QQQ $TSLA $AAPL",0.05189836025238037,0.01822461560368538,0.929876983165741
"SONY","2021-06-13 18:02:56+00:00","The annual Electronic Entertainment Expo takes place in a virtual format this year. Nintendo $NTDOY, Microsoft's $MSFT Xbox, Ubisoft Entertainment $UBSFY and Capcom $CCOEY will all be at this year’s E3, while Sony $SONY and Activision Blizzard $ATVI are skipping.",0.02054838091135025,0.04044370353221893,0.9390078783035278
"SONY","2021-06-14 15:29:54+00:00","Total videogame sales in May came in at $4.45B up 3% YoY according to NPD Group Accessory sales came in at $142M down 8% YoY Hardware sales came in at $244M up 5% YoY Physical and Digital Content sales came in at $4.1B up 3% YoY $NTDOY $SONY $MSFT $GME $LOGI $EA $CRSR $ATVI",0.8048692941665649,0.16507340967655182,0.030057299882173538
"SONY","2021-06-15 19:57:04+00:00","No #E32021 lift for video game stocks. $TTWO and $NTDOY both lower. $EA $ATVI $SONY in red too even though they're not at event.",0.021279461681842804,0.9495901465415955,0.029130414128303528
"SONY","2021-06-17 14:40:00+00:00","Increasing unusual call option volume: $HDSN $ITUB $LU $CVAC $MAT $TIP $MLCO Increasing unusual put option volume: $QD $INDA $CVAC $RLX $AON $CODX $GFI $SONY",0.8186812996864319,0.046010348945856094,0.1353083997964859
"SONY","2021-06-17 14:55:37+00:00","#WallStreet 🇺🇸 Increasing unusual put #option volume: $QD $INDA $CVAC $RLX $AON $CODX $GFI $SONY",0.06772292405366898,0.02273630164563656,0.9095407724380493
"SONY","2021-06-18 12:00:26+00:00","There are amazing names all around you! 👇 Need a drink? $SBUX $BUD Need food? $MCD $CMG Need a new phone? $AAPL $SONY Need to research? $GOOGL Going on vacation? $BKNG $HLT Need groceries? $COST $TGT Fixing the house? $HD $LOW $RH Buy what you know! ✅",0.03708302229642868,0.035497140139341354,0.9274198412895203
"SONY","2021-06-20 14:19:38+00:00","This weeks focus list, breakdown of banger plays will be in the newsletter this week. $BABA, $CAT, $CPRI, $DISH, $FISV, $GLW, $GRWG, $IWM, $JBL, $JCI, $JNJ, $LLY, $LMT, $MAR, $MDLZ, $MGM, $NTES, $PEP, $PG, $PHM, $PLAY, $QCOM, $RCL, $RTX, $SCHW, $SLB, $SONY, $SPY, $UAA, $VLO, $XLU",0.02287093736231327,0.03690428286790848,0.9402247071266174
"SONY","2021-06-21 13:30:52+00:00","MJ In Play Alert - Ticker: $SONY   DateTime: 2021-06-21 08:30   Price: 94.77   ATR: 1.62   Daily RVOL 0.85   Beta: 0.82   Short Float: 0.10%",0.03313681483268738,0.04374755546450615,0.923115611076355
"SONY","2021-06-21 16:44:00+00:00","Interesting fact Sony sells PS5 at a loss. Why? Not sure. However, Sony's sold 8.6 MILLION consoles (still growing). Sony takes around 30% off each game sold (about £15) £15 x 8.6M = £129M, that's if people buy ONE game. Record profits now being reported.📈 $SONY",0.1556527018547058,0.06894553452730179,0.775401771068573
"SONY","2021-06-22 13:03:35+00:00","The gaming industry is only growing! New games are implementing insane technology, attracting more gamers than ever. Here are our favorite stocks in the gaming sector: $MSFT $ATVI $SONY $EA 🐂🐂",0.04484081640839577,0.018165133893489838,0.9369940757751465
"SONY","2021-06-23 09:47:45+00:00","How will GameStop survive in an ever increasing D2C market?  I know that $MSFT and $SONY will be able to leverage $GME existing infrastructure to sell physical consoles, but what about the customer retention piece?  Consoles, as they stand, are a one time purchase",0.19500334560871124,0.009522217325866222,0.7954745292663574
"SONY","2021-06-23 23:29:52+00:00","Ups and Downs for Wednesday 6/23: Up🟢 $TSLA 5.27% $UPST 4.59% $GRWG 4.29%  Down🔴 $SONY -1.6%  $QLYS -1.32%  $ET -1.1%  Up 1% for the day🟩",0.9085873365402222,0.050004612654447556,0.04140801355242729
"SONY","2021-06-24 14:43:29+00:00","$SNAP and $SONY getting close on MC despite one having $20 billion net cash and doing $40 billion in EBITDA next 3 fiscal years..but 40% growth on $3 billion revenue is worth more. Mkay.",0.7416456341743469,0.01865074783563614,0.23970359563827515
"SONY","2021-06-24 18:26:51+00:00","Should i invest in Sony $sony ?",0.04835890978574753,0.015892837196588516,0.935748279094696
"SONY","2021-06-24 20:21:28+00:00","$SONY Gravestone Doji Daily appearances since 2015: 21 Close 5 days later ±: Avg: -0.17 SD: 2.34 Worst: -9.55 Best: 2.36 10 days later: Avg: -0.12 SD: 3.02 Worst: -11.52 Best: 3.72 30 days later: Avg: 1.66 SD: 4.57 Worst: -9.31 Best: 11.57",0.02306152880191803,0.7728546857833862,0.20408380031585693
"SONY","2021-06-25 18:02:09+00:00","My kid is crushing me today! Here's what he owns by size (big to small): $NKE, $MSFT, $EA, $MNST, $RBLX, $SPCE, $SONY, $U, $OPRA, $ATVI, $ZDGE, $OGI, $NTDOY. Can you tell he's a gamer?",0.03119109384715557,0.05599275231361389,0.9128161668777466
"SONY","2021-06-25 20:21:41+00:00","$SONY Below Avg Volume Daily appearances since 2015: 211 Close 5 days later ±: Avg: 0.15 SD: 2.16 Worst: -9.78 Best: 7.04 10 days later: Avg: 0.22 SD: 3.46 Worst: -12.90 Best: 10.31 30 days later: Avg: 0.33 SD: 5.24 Worst: -15.55 Best: 15.80",0.02209392376244068,0.7886180877685547,0.1892879605293274
"SONY","2021-06-28 20:21:28+00:00","$SONY Rising Price and Volume Daily appearances since 2015: 88 Close 5 days later ±: Avg: 0.35 SD: 2.32 Worst: -7.06 Best: 9.30 10 days later: Avg: 0.76 SD: 2.67 Worst: -5.92 Best: 10.41 30 days later: Avg: 1.70 SD: 5.69 Worst: -11.58 Best: 17.17",0.0268064197152853,0.6959244012832642,0.2772692143917084
"SONY","2021-06-29 18:24:34+00:00","Potential swing  $SONY Jan 21 2022 $100c $7.90 - $8.05 avg  Stop at 7, PTs 9.1, 10.65, 13.15",0.06273221969604492,0.06958195567131042,0.867685854434967
