"symbol","timestamp","content","Positive","Negative","Neutral"
"AZO","2021-06-06 19:02:30+00:00","AutoZone - $AZO 💰 QUOTE $AZO was DOWN ⬇ on Fri Jun 04 Closed at 1387.21 USD for a -0.36% loss from previous close 📉 📉 📉 📊 ANALYSIS AutoZone should be nationalized ☭ ☭ ☭",0.008974342606961727,0.9662816524505615,0.024744020774960518
"AZO","2021-06-07 11:53:00+00:00","$AZO Argus Research analyst John Eade downgrades AutoZone from Buy to Hold.",0.016168169677257538,0.9265918135643005,0.05724005028605461
"AZO","2021-06-07 12:03:42+00:00","#Analyst#Downgrades $AZO Wedbush Outperform to Hold $COF Baird OP to Neutral. PT $!$% $ARCB Goldman Buy to Neutral, Loers PT to $71 from $83 $WERN Goldman Neutral to Sell, PT $45 $PGR MorganStanley EW to UW, PT $85 $HARP Wedbush OP to Neutral $EDU Credit Suisse OP to Neutral",0.1410355418920517,0.42060980200767517,0.43835461139678955
"AZO","2021-06-07 12:39:00+00:00","Upgrades 6/7: $AZUL $CHRW $FATE $LTM $MGNI $MRUS $NEXT $RUBI $SPLK $TELL $V $VAC  . Downgrades 6/7: $ARCB $AZO $COF $EDU $FIS $FISV $HARP $NEWT $PGR $TAL $WERN",0.32018592953681946,0.21445947885513306,0.4653546214103699
"AZO","2021-06-07 13:19:37+00:00","In Retail Value 8, taking profits in $AZO as I believe the used car fix it trade is over versus potential gains for new position adding in $BBBY. The sum of parts of $BBBY plus a talented CEO and short squeeze potential adds up to possible huge gains.",0.9432896375656128,0.023624615743756294,0.03308567777276039
"AZO","2021-06-07 13:20:44+00:00","Downgrades para hoy: $ARCB $AZO $EDU $FIS $HARP $TAL $WERN $NEWT",0.08475165069103241,0.26859766244888306,0.6466507315635681
"AZO","2021-06-07 20:21:17+00:00","$AZO Lower Prices Higher Volume Daily appearances since 2010: 59 Close 5 days later ±: Avg: 3.42 SD: 28.65 Worst: -70.26 Best: 97.70 10 days later: Avg: 6.79 SD: 31.60 Worst: -55.40 Best: 103.45 30 days later: Avg: 14.28 SD: 57.21 Worst: -116.51 Best: 263.31",0.08248486369848251,0.7390575408935547,0.17845763266086578
"AZO","2021-06-08 14:38:07+00:00","$UNQL We only just begun our ascent to higher highs. Q4 in July is going to be great based off the insane demand for shipping. Q1 in September is going to be even better as $AZO and $HP start showing up in their profits and the holiday season draws near.",0.9462471604347229,0.019929999485611916,0.033822886645793915
"AZO","2021-06-10 17:59:51+00:00","$ORLY $AZO ~10% drawdown from ATH last month, these trade almost like $COST they don't stay like this for long, potential opp here",0.04456201568245888,0.8477373123168945,0.10770069062709808
"AZO","2021-06-11 20:21:21+00:00","$AZO Below Avg Volume Daily appearances since 2010: 333 Close 5 days later ±: Avg: 1.08 SD: 25.81 Worst: -108.79 Best: 78.20 10 days later: Avg: 3.10 SD: 33.48 Worst: -121.04 Best: 137.06 30 days later: Avg: -0.88 SD: 52.12 Worst: -289.93 Best: 162.91",0.026384124532341957,0.6928553581237793,0.28076043725013733
"AZO","2021-06-12 09:45:38+00:00","1/ its nearing mid june, so i figured now is as good a time as any.  YTD MWR: 10.5% vs SPY 13.67% since inception aug 20: 16% holdings:  $HKG:0700 $BRK.b $fb $amzn $azo $dg $ancuf  $rick $gsit $mxct  $lmt  contemplating selling $lmt to push harder into $ancuf.",0.4418380558490753,0.05939754843711853,0.4987644851207733
"AZO","2021-06-13 19:31:25+00:00","Auto parts looking like they want to turn up here $AAP $AZO $ORLY",0.09965349733829498,0.017081767320632935,0.8832647204399109
"AZO","2021-06-14 10:35:01+00:00","At the moment, for one $AZO you can buy two $TSLA. When #EVs become full mainstream and fewer parts to replace, what do you think the ratio be like?",0.04637739434838295,0.036274246871471405,0.9173483848571777
"AZO","2021-06-14 15:17:17+00:00","$AZO lol reemember when this garbage hit $1540?",0.08440239727497101,0.043425656855106354,0.872171938419342
