"symbol","timestamp","content","Positive","Negative","Neutral"
"LEN","2021-06-05 19:53:04+00:00","$LEN earnings per etrade. 2 days before options opex  06/16/2021 (Confirmed) (After Market Close)",0.047335706651210785,0.02904941700398922,0.9236148595809937
"LEN","2021-06-08 01:04:12+00:00","lumber prices quietly 25% off their highs in May. think the #homebuilders will lower prices? or just have juicier margins since all you drones absolutely ""have"" to buy right now $LEN $TOL $BZH",0.20499323308467865,0.07928173243999481,0.7157250046730042
"LEN","2021-06-09 16:17:03+00:00","Housing is pulling back. #Lumber has that 'h' pattern. I don't see much support here until about 866 on the July contract. All the housing related stocks are falling: $KBH $MHK $HD $FND $SHW $LEN. #Copper is also down, highly unusual for spring. /LBS /HG",0.006891737692058086,0.9711496233940125,0.021958528086543083
"LEN","2021-06-10 14:27:04+00:00","Homebuilder stocks $ITB $LEN $TOL $KBH $PHM $DHI are one of the weakest industry groups today. These stocks are now trading around major daily and weekly chart support levels. If they fail to hold here it can spell big issues for all markets soon. #StockMarket",0.008975259959697723,0.9608744382858276,0.030150212347507477
"LEN","2021-06-11 15:50:10+00:00","Not a lot of earnings on tap next week. $ORCL $HRB $LZB $LEN $KR $JBL $ADBE $SWBI. But several notable economic reports. Retail sales, PPI and housing starts/building permits for May. Plus the FOMC!",0.04669294133782387,0.052459072321653366,0.9008479714393616
"LEN","2021-06-12 13:46:47+00:00","Some of the largest stocks that report earnings next week Adobe $ADBE Oracle $ORCL Lennar $LEN Kroger $KR Jabil $JBL H&amp;R Block $HRB Commercial Metals $CMC StepStone $STEP La-Z-Boy $LZB Smith &amp; Wesson $SWBI Anterix $ATEX",0.06700817495584488,0.03080321103334427,0.9021885991096497
"LEN","2021-06-13 13:48:29+00:00","Some implied moves for #earnings next week with season winding down: $ADBE 4.1% $ORCL 4.8% $LEN 5.2% $LZB 8.1% $KR 5.2% $SWBI 8.6% $JBL 6.8% $VOLT 31.1% $HRB 5.7% $HEXO 12.2% $STEP 7.6% $CMC 6.9% $MPAA 8.2%",0.019942332059144974,0.690577507019043,0.28948020935058594
"LEN","2021-06-13 20:00:06+00:00","Earnings this week 2021-06-14:  $ORCL $LEN $HRB $JKS $MPAA 2021-06-15:  $ABM $TISI $CLIR $WSG 2021-06-16:  $KR $HOME $SWBI $LIVX $FRAN 2021-06-17:  $ADBE $KMX $JBL $CMC $LITB",0.22965025901794434,0.0462026409804821,0.7241470813751221
"LEN","2021-06-13 23:20:59+00:00","$BK, $COF, $DD, $EXPE, $HON, $KSU, $LEN, $NEM, $PDD, $PHM, $AMC WOW What a list for this week lets gooo, newsletter coming out with the top 5 soon.",0.06924692541360855,0.015186483040452003,0.915566623210907
"LEN","2021-06-14 02:45:23+00:00","What's Happening Wk of June 14th:  Economic📅 - Tuesday, 6.15: Retail Sales - Wednesday, 6.16: MBA Mortgage Applications - Thursday, Fed Business Outlook Index Earnings 📅 - Tuesday, 6.15: $ORCL AMC - Wednesday, 6.16: $HNST $LEN AMC - Thursday, 6.17: $KR BMO; $ADBE AMC",0.025802848860621452,0.0677056610584259,0.9064915180206299
"LEN","2021-06-14 21:13:01+00:00","$LEN earnings call at 10:30 am Thursday may determine the fate of home building and lumber stocks out the next couple of months.   Their earnings get released post close Wednesday. #lumber #homebuilders",0.018758853897452354,0.20243291556835175,0.7788082361221313
"LEN","2021-06-15 16:00:09+00:00","Tomorrows top estimated earners: $LEN : 2.36 $DBI : -0.2 $LIVX : -0.1",0.09145320951938629,0.05761577561497688,0.8509309887886047
"LEN","2021-06-15 22:02:33+00:00","Lennar - $LEN 💰 QUOTE $LEN was UP ⬆ on Tue Jun 15 Closed at 92.55 USD for a 0.55% gain from previous close 📈 📈 📈 📊 ANALYSIS Lennar should be nationalized ☭ ☭ ☭",0.945785641670227,0.02408066764473915,0.030133651569485664
"LEN","2021-06-16 10:00:08+00:00","Random Earnings Coming Soon $CLIR, $TIMB, $CYGIY, $GGAL, $GGAL, $GRIN, $LEN, $ISNPY, $WMMVY, $CYD",0.07862114161252975,0.022071635350584984,0.8993071913719177
"LEN","2021-06-16 11:13:00+00:00","$LEN $KR $JBL $SWBI $ADBE TOP earning call next 48 hours...Long story intact...",0.19746184349060059,0.020689958706498146,0.7818481922149658
"LEN","2021-06-16 12:33:50+00:00","Top Earnings Wed 6/16 Aft: $CULP $HNST $LEN . Top Earnings Th 6/17 Pre: $CMC $JBL $KR",0.06682433933019638,0.046633895486593246,0.8865417838096619
"LEN","2021-06-16 12:52:51+00:00","UPGRADES: $DISH, $COIN, $SOFI, $PKI $LEN,  DOWNGRADES: $SAGE, $EDU, $YQ, $TAL, $BNTX",0.0441533625125885,0.08280080556869507,0.8730458617210388
"LEN","2021-06-16 12:55:00+00:00","TODAY on #MorningTradeLive:  🔹 @R_Perli previews the FOMC announcement 🔹 @GTsilis_TDAN on $REGN, $ORCL, $AMZN, $F, $GM 🔹 @ArgusResearch's John Eade discusses $CAT &amp; $DE  🔹 Tim Biggam trades $LEN 🔹 @ivan_kaufman on the housing market and $ABR Stream Live 👇",0.06323697417974472,0.019689233973622322,0.9170737862586975
"LEN","2021-06-16 14:02:41+00:00","#WallStreet 🇺🇸 upcoming #earnings:  $JBL $LEN $KR $CMC $HNST $WDH $CULP",0.07251172512769699,0.03863053023815155,0.8888577222824097
"LEN","2021-06-16 14:20:50+00:00","All eyes on Fed announcement and $LEN earnings. Housing sector could move in either direction today.",0.05652077496051788,0.523637592792511,0.4198416471481323
"LEN","2021-06-16 15:50:00+00:00","Options with increasing IV: $C $RBLX $CLDR $ARVL $CRSR $RLX $ADBE $LEN $HRB Options with decreasing IV: $ORCL $SAGE $GEO $CLOV $WISH $CLNE",0.33606603741645813,0.06945161521434784,0.594482421875
"LEN","2021-06-16 15:58:32+00:00","$SPX #stock $LEN highlights the very short list of names set to report #earnings Wednesday after market close #trading",0.01959499530494213,0.08157394081354141,0.8988310694694519
"LEN","2021-06-16 16:29:06+00:00","Reports earnings After the Close: $LEN",0.06426385045051575,0.03469323739409447,0.9010429382324219
"LEN","2021-06-16 17:55:26+00:00","two long ideas for earnings.  $len 8.8 $jbl 9.0.  whatcha think?",0.04820827394723892,0.022989468649029732,0.9288023114204407
"LEN","2021-06-16 19:44:24+00:00","$LEN ER TODAY!  Implied move is 4.9% up or down",0.29732319712638855,0.15131059288978577,0.5513661503791809
"LEN","2021-06-16 19:48:53+00:00","$LEN back to 100",0.21344201266765594,0.10771549493074417,0.6788425445556641
"LEN","2021-06-16 19:49:04+00:00","Call/Put Highest % Volume Changes: Calls: $LESL, $CNQ, $AMLP, $ALT, $ITUB Puts: $RLX, $ITUB, $ACWI, $ORCL, $LEN",0.02514166384935379,0.0986129641532898,0.876245379447937
"LEN","2021-06-16 20:01:40+00:00","Bought some $LEN at close. They announce earnings any minute. Lennar options imply 7.6% move in share price post-earnings",0.09586334228515625,0.08460083603858948,0.8195357918739319
"LEN","2021-06-16 20:22:08+00:00","Have been thinking of buying $len for a few months, especially lately off the highs. Feels like a low risk bet given valuation and US housing shortage. Maybe I'm missing an opportunity. For now I'll just observe and manage my regret if it moves meaningfully higher...",0.18832442164421082,0.3285118043422699,0.4831637442111969
"LEN","2021-06-16 20:54:25+00:00","2Q21 $SPY #earnings update: $LEN just became the 4th co in the index to report. All 4 co’s have topped EPS &amp; sales ests. Avg EPS growth vs 2Q20 = +74.7%. Sales growth = +19.4%. The new blended 2Q21 EPS growth est is +58.2% &amp; is way too low. $ADBE reports tomorrow.",0.42777496576309204,0.07682386785745621,0.49540114402770996
"LEN","2021-06-16 20:58:54+00:00","Biggest takeaway from $LEN Lumber is really a drag on their homebuilding operations",0.028855258598923683,0.579839289188385,0.39130547642707825
"LEN","2021-06-16 21:46:31+00:00","$LEN Lennar may boost asset base of planned spinoff; fiscal Q2 earnings thrive",0.9476819038391113,0.022688623517751694,0.029629522934556007
"LEN","2021-06-17 00:15:08+00:00","$LEN part of homebuilders sequence - pop and fade likely",0.026412924751639366,0.5735418200492859,0.4000452756881714
"LEN","2021-06-17 01:00:39+00:00","Shocking to me no one seems to want to buy $LEN . Extremely good numbers yet again and has backlog for years. Not months.",0.056421924382448196,0.8276216387748718,0.11595650017261505
"LEN","2021-06-17 11:54:06+00:00","Stocks making the biggest moves in the premarket:  $MRNA $PFE $NVAX  $HNST $THC $LEN $DELL $DISH $FSR $MG $AON $WLTW $AKAM $ORLY $JPM $JACK",0.236460343003273,0.04678149148821831,0.7167581915855408
"LEN","2021-06-17 12:57:50+00:00","Digital XRay company Nanox Imaging is up premarket on positive technology news. $NNOX.  Other long watches $RBLX $RUN $KR $LEN $NVAX $APOP $CLSD.",0.8853499889373779,0.02250668592751026,0.09214325249195099
"LEN","2021-06-17 13:09:33+00:00","$LEN Lennar’s Pricing Power, Margin Strength Impress: Street Wrap",0.183720201253891,0.01576576940715313,0.8005140423774719
"LEN","2021-06-17 13:21:45+00:00","$LEN ""Trade Idea 1: Buy the June 92/90-89 1×2 Put Spread for free."" sell to close a 92/90 put spread early.  Let IV fall then can buy to close remaining put or watch",0.043427858501672745,0.024063091725111008,0.9325090646743774
"LEN","2021-06-17 13:22:23+00:00","$LEN ""Trade Idea 3: Buy the June/July 100 Call Calendar ($1.00) and sell the June 87.50 Put for $0.55."" June pieces look to expire leaving a long July 100 call",0.034690968692302704,0.058337029069662094,0.9069720506668091
"LEN","2021-06-17 13:35:48+00:00","$LEN nice move post earnings, perhaps group can turn corner +  $ITB",0.44530394673347473,0.017026271671056747,0.5376697778701782
"LEN","2021-06-17 13:53:17+00:00","Best performing large cap stocks at today's open BioNTech $BNTX Lennar $LEN Novavax $NVAX $ITUB Upstart $UPST $WYNN $SOFI Roblox $RBLX Li Auto $LI $ASX Ambev $ABEV United Micro $UMC Bradesco $BBD Las Vegas Sands $LVS Aluminum $ACH PetroChina $PTR XPeng $XPEV Ryanair $RYAAY $BBVA",0.48704296350479126,0.02536921575665474,0.4875878691673279
"LEN","2021-06-17 14:00:07+00:00","Unusually heavy option volume on today's open include $WLTW, $IQV, $PHM, $AON, and $LEN.",0.03590046241879463,0.056387174874544144,0.9077123403549194
"LEN","2021-06-17 14:15:59+00:00","With Fed Seeing Higher Inflation, Growth Stocks Could be In The Spotlight Today $KR $LEN $F $GM $TSLA $KNDI $LI $NIO $LEV $ARVL $NKLA @SpecialSitsNews",0.1396837830543518,0.08724609017372131,0.7730701565742493
"LEN","2021-06-17 14:49:09+00:00","$LEN call notes 1) were killing it 2) we expect to keep killing it Saved you a listen",0.4664914309978485,0.025649946182966232,0.5078585743904114
"LEN","2021-06-17 14:55:58+00:00","- Futures lower sell volume - FOMC continues higher inflation narrative - Elon and Kraken CEO tweets - Iranian election heating up - Eying $MRNA short position - $LEN $KR earnings beat - David Tepper gives $OXY a buy: $45-50 - $TRCH offering",0.4174502193927765,0.2870230972766876,0.2955266833305359
"LEN","2021-06-17 15:00:04+00:00","Notable gainers among liquid option names this morning include $ENPH (+6.7%), $NVDA (+4.6%), $LEN (+4.3%), $AMD (+4.1%), and $XLNX (+4.1%),",0.4428287446498871,0.06117437407374382,0.4959968328475952
