"symbol","timestamp","content","Positive","Negative","Neutral"
"MDLZ","2021-06-06 12:12:48+00:00","Tomrrow’s #watchlist for #NYSE, #NASDAQ between $60 and $70: $APPS $BSY $CIEN $EBAY $EWJ $GIS $IP $MDLZ $MET $MPC $NTR $SMAR $VGK $VXUS $XOM",0.11435315012931824,0.024226268753409386,0.8614205718040466
"MDLZ","2021-06-07 20:11:21+00:00","$MDLZ selling 28M shares of $KDP.",0.059679340571165085,0.01862087845802307,0.9216997623443604
"MDLZ","2021-06-07 21:24:27+00:00","Most active stocks in today's after-hours trading Coca-Cola $KO Cisco $CSCO Apple $AAPL Wendy's $WEN $AMC Gilead $GILD Slack $WORK Marvell $MRVL Ford $F Intel $INTC Pfizer $PFE Microsoft $MSFT Dropbox $DBX GameStop $GME Tesla $TSLA Smartsheet $SMAR AT&amp;T $T Raytheon $RTX $MDLZ",0.08994950354099274,0.028520803898572922,0.8815296292304993
"MDLZ","2021-06-08 12:21:24+00:00","Stocks making the biggest moves in the premarket:  $SFIX $MCF $KKR $COUP $THO $CHS $FSLY $TSLA $AMC $MRVL $KDP $MDLZ $MTN $ETSY",0.42124369740486145,0.04591390863060951,0.5328424572944641
"MDLZ","2021-06-08 13:01:00+00:00","$MDLZ: TRISCUIT Names The Missing Ingredients Project's First Grant Recipients Improving Access to Fresh, Affordable, Nutritious Food in Food Desert Communities across the",0.8579193949699402,0.009443874470889568,0.13263675570487976
"MDLZ","2021-06-09 13:18:41+00:00","$CPB -8.39% $UNFI -10.09 Both down are earnings  $GIS $K $KO $PEP $MDLZ $KHC",0.011768711730837822,0.9305877089500427,0.05764350667595863
"MDLZ","2021-06-10 10:51:48+00:00","Ok so without even looking at the Futures…. $BTC plays on heavy watch also might sprinkle some agriculturals and $VIX plays. Here’s a small list of potential runners $MARA  $RIOT $BTBT $CAN $DPW $EBON $HSY $MDLZ $NSRGY $APA $OXY $VIXY $UVXY  All meme stocks also on watch.",0.021670019254088402,0.06235019490122795,0.91597980260849
"MDLZ","2021-06-10 21:56:34+00:00","Most active stocks in today's after-hours trading Pfizer $PFE Intel $INTC Ford $F $AMC Keurig $KDP General Electric $GE Cisco $CSCO AT&amp;T $T Sirius XM $SIRI Carnival $CCL Coca-Cola $KO Exxon $XOM Microsoft $MSFT Mondelez $MDLZ General Motors $GM Chevron $CVX Micron $MU $CMCSA",0.10311711579561234,0.03137413412332535,0.8655087947845459
"MDLZ","2021-06-10 22:51:07+00:00","Most active stocks in today's after-hours trading Pfizer $PFE Intel $INTC Ford $F $AMC $KDP $NEWH  General Electric $GE Cisco $CSCO AT&amp;T $T Sirius XM $SIRI Carnival $CCL Coca-Cola $KO Exxon $XOM Microsoft $MSFT Mondelez $MDLZ General Motors $GM Chevron $CVX Micron $MU $CMCSA",0.10084100067615509,0.031147461384534836,0.868011474609375
"MDLZ","2021-06-15 00:01:35+00:00","Is it my imagination or is $MDLZ still a pretty good deal here? Seems so…",0.09744229167699814,0.018464336171746254,0.8840932846069336
"MDLZ","2021-06-18 11:30:00+00:00","Candlestick patterns of the day: BULLISH HARAMI $MDLZ BEARISH HARAMI $PACK BULLISH ENGULFING $HARP $MOH $NICE $PRAH BEARISH ENGULFING $FHB $HESM $OIS $PNNT $QCRH $RBB $ROAD BULLISH PIERCING LINE $CHD $RPRX $SFM THREE BLACK CROWS $DCO THREE WHITE SOLDIERS $CCF",0.0705350786447525,0.0641203224658966,0.8653445839881897
"MDLZ","2021-06-20 14:19:38+00:00","This weeks focus list, breakdown of banger plays will be in the newsletter this week. $BABA, $CAT, $CPRI, $DISH, $FISV, $GLW, $GRWG, $IWM, $JBL, $JCI, $JNJ, $LLY, $LMT, $MAR, $MDLZ, $MGM, $NTES, $PEP, $PG, $PHM, $PLAY, $QCOM, $RCL, $RTX, $SCHW, $SLB, $SONY, $SPY, $UAA, $VLO, $XLU",0.02287093736231327,0.03690428286790848,0.9402247071266174
"MDLZ","2021-06-21 00:27:44+00:00","Which do you hold for the next 20 years: $MDLZ or $HSY?",0.024173233658075333,0.03191124647855759,0.9439154863357544
"MDLZ","2021-06-21 17:08:15+00:00","We are BUYERS of $MDLZ at $62 or better",0.12851032614707947,0.013639204204082489,0.8578504323959351
"MDLZ","2021-06-21 21:47:53+00:00","Most active stocks in today's after-hours trading Exxon $XOM Philip Morris $PM Apple $AAPL $BAC Microsoft $MSFT Mondelez $MDLZ Pfizer $PFE Wells $WFC Bristol Myers $BMY $WISH Comcast $CMCSA Merck $MRK Cisco $CSCO Ford $F $AMC AT&amp;T $T Tesla $TSLA Chevron $CVX $CFX $TJX",0.11182595044374466,0.023979177698493004,0.8641948699951172
"MDLZ","2021-06-22 10:00:27+00:00","Mondelez International - $MDLZ 💰 QUOTE $MDLZ was UP ⬆ on Mon Jun 21 Closed at 62.66 USD for a 0.84% gain from previous close 📈 📈 📈 📊 ANALYSIS Mondelez International should be nationalized ☭ ☭ ☭",0.9463476538658142,0.021385783329606056,0.032266512513160706
"MDLZ","2021-06-22 21:49:39+00:00","Most active stocks in today's after hours trading $VICI Microsoft $MSFT Apple $AAPL $BAC Cisco $CSCO Mosaic $MOS Lumen $LUMN $WISH Comcast $CMCSA Visa $V Wells $WFC $AMC Mondelez $MDLZ Johnson &amp; Johnson $JNJ Exxon $XOM GameStop $GME Intel $INTC T-Mobile $TMUS AT&amp;T $T $CAG",0.10194700956344604,0.020917294546961784,0.877135694026947
"MDLZ","2021-06-23 19:23:01+00:00","Bought more $MDLZ. (Why doesn’t this trade at a mid-20s P/E like many of its sector peers?) My portfolio is getting mighty boring…",0.013901283964514732,0.8020740151405334,0.18402469158172607
"MDLZ","2021-06-24 04:40:07+00:00","Tomorrow I’m looking into $MDLZ. Do they have the potential to join my portfolio, it’s very possible",0.1004188284277916,0.010579399764537811,0.889001727104187
"MDLZ","2021-06-24 14:59:42+00:00","$EQIX: Cowen Raises Target Price To $890 From $790 $MRNA: Argus Raises Target Price To $230 From $200 $MDLZ: Jefferies Raises Price Target To $71 From $68 $NTLA: Baird Raises Target Price To $85 From $60 $PLOW: Baird Raises Target Price To $56 From $55",0.889499843120575,0.032077010720968246,0.07842309027910233
"MDLZ","2021-06-24 21:37:49+00:00","Most active stocks in today's after hours trading PG&amp;E $PCG Apple $AAPL Twitter $TWTR $BAC Verizon $VZ Cisco $CSCO AT&amp;T $T Intel $INTC $AMC Nike $NKE Ford $F Mondelez $MDLZ Tesla $TSLA Nielsen $NLSN Wells $WFC Microsoft $MSFT AbbVie $ABBV GameStop $GME Exxon $XOM FedEx $FDX",0.1099437028169632,0.023426292464137077,0.866629958152771
"MDLZ","2021-06-28 12:24:28+00:00","Ex Div part 2 $FITB  0.27 $FMC   0.48 $GVA   0.13 $HIMX  0.26 $HUM   0.7 $IIPR  1.4 $ITW   1.14 $LADR  0.2 $MDLZ  0.32 $MFA .1 $MITT .07 $MPWR .6 $NHI .9 $NLY .22 $NOG .03 $NUE .41 $ORC .07 $PBT .02 $PGRE .07 $PXD .56 $REVG .05 $SJT .02 $SRC   0.62 $STAG  0.12 @tastytrade",0.05074652284383774,0.04160194471478462,0.9076515436172485
"MDLZ","2021-06-28 17:39:56+00:00","$MDLZ pay dividend tomorrow",0.04002111032605171,0.023541688919067383,0.93643718957901
"MDLZ","2021-06-29 14:34:06+00:00","$FE: Mizuho Raises Target Price To $37 From $33 $GM: UBS Raises Target Price To $79 From $75 $GMS: Barclays Raises Target Price To $49 From $37 $KSU: Citigroup Raises Target Price To $305 From $275 $MDLZ: Jefferies Raises Price Target To $71 From $68",0.8964062333106995,0.03059159591794014,0.07300225645303726
"MDLZ","2021-06-30 02:39:19+00:00","trying to work on an investing thesis in which i make the bull case for $MDLZ based entirely on how good triscuits are",0.04679324850440025,0.031129121780395508,0.9220776557922363
"MDLZ","2021-06-30 16:44:07+00:00","Mondelez EVP &amp; President of North America Henry Glendon Walte: Inflation certainly is pronounced. We see it in the labor market. We've got certain commodities that it's hitting. $MDLZ",0.23906192183494568,0.4108479917049408,0.35009005665779114
"MDLZ","2021-07-02 00:04:29+00:00","Not going to show returns or anything (I don’t look) but the stocks in my portfolio in order are: $BABA $VLRS $TTWO $BTI $FEVR $MDLZ Working on $FLTR $SWMA $HTWS $TOWR.JK $EAB and then Frontier Markets broadly",0.025928879156708717,0.03435681015253067,0.9397143125534058
"MDLZ","2021-07-06 19:43:56+00:00","Some of the largest stocks that hit new 1 Month Lows at some point today Toyota $TM Coca-Cola $KO Pinduoduo $PDD Anheuser $BUD Boeing $BA Sanofi $SNY $TD $IBM China Life $LFC $HSBC $CVS $BP Mondelez $MDLZ General Motors $GM China Petro $SNP Petrobras $PBR $DIDI $CME Ford $F",0.058965690433979034,0.566959798336029,0.37407445907592773
"MDLZ","2021-07-07 14:39:15+00:00","$MDLZ base breakout consistent with strength across Consumer Staples, flight to safety theme Tailed the big $KO calls yesterday, nice move",0.9200145602226257,0.017153508961200714,0.06283199042081833
"MDLZ","2021-07-08 13:24:11+00:00","$DBGI $NEGG $CARV $NIO $SPCE some of my favorites at the moment.  Can also include $SPCE $TESS $TSLA for potential day trades  Will be watching some stocks like $AMD $LUV $JPM $HSY $SBUX $MDLZ $ORCL $S if it looks like the market is dip buying/stabilizing",0.06625479459762573,0.019565481692552567,0.9141796827316284
"MDLZ","2021-07-08 13:39:44+00:00","Stocks Trading higher on the $QQQ - $COST $AMGN $VRSK $MDLZ $PEP $XEL",0.9137205481529236,0.03219063952565193,0.05408880114555359
"MDLZ","2021-07-08 13:53:08+00:00","Best performing large cap stocks in today's early trading Canadian National $CNI MarketAxess $MKTX Mizuho $MFG Newmont $NEM Costco $COST TuSimple $TSM Novo $NVO Kroger $KR Kellogg $K Church $CHD Amgen $AMGN Campbell $CPB Hormel $HRL $WEC Edison $ED Mondelez $MDLZ Hershey $HSY",0.5335999727249146,0.03273887187242508,0.4336611032485962
"MDLZ","2021-07-08 22:29:41+00:00","Most active stocks in today's after-hours trading Virgin Galactic $SPCE Bristol Myers $BMY Apple $AAPL Activision $ATVI Comcast $CMCSA Intel $INTC Ford $F Cisco $CSCO Sabre $SABR Vistra $VST $AMC Occidental $OXY Pfizer $PFE Tesla $TSLA $AMD Mondelez $MDLZ Palantir $PLTR $NIO",0.08883603662252426,0.0341169536113739,0.8770470023155212
