"symbol","timestamp","content","Positive","Negative","Neutral"
"HMC","2021-06-10 08:39:57+00:00","#AussieMarket best were $IRE, $HMC, $OML, $WHC and $INR while the worst were $COE, $SM1, $WAF, $NWH and $A2M. Bond yields are breaking down and history is not positive for markets when that happens. #markets #investing #trading #asx #stockmarkets #stocks",0.01338091492652893,0.8584714531898499,0.1281476467847824
"HMC","2021-06-11 08:13:53+00:00","#AussieMarket best were $AVH, $TLX, $MVP, $BGL and $RSG while the worst were $HMC, $NCK, $EML, $APE and $INR. #gold was the standout after US inflation went flame on. Costs will rise hard. #markets #investing #trading #asx #stockmarkets #stocks",0.05945587530732155,0.09310998022556305,0.8474341034889221
"HMC","2021-06-11 17:09:08+00:00","Some of the largest stocks that hit new 52 Week Highs at some point today Google $GOOGL Nvidia $NVDA Adobe $ADBE Cisco $CSCO Intuit $INTU Infosys $INFY Moodys $MCO Honda $HMC Public Storage $PSA Roper $ROP $EBAY Agilent $A $MSI Well Tower $WELL Energy Transfer $ET Nasdaq $NDAQ",0.10069485008716583,0.028964508324861526,0.8703406453132629
"HMC","2021-06-11 17:11:26+00:00","Some of the largest stocks that hit new 52 Week Highs at some point today Google $GOOGL Nvidia $NVDA Adobe $ADBE Cisco $CSCO Intuit $INTU Infosys $INFY Moodys $MCO Honda $HMC Public Storage $PSA Roper $ROP $EBAY Agilent $A $MSI Well Tower $WELL Energy Transfer $ET Nasdaq $NDAQ",0.10069485008716583,0.028964508324861526,0.8703406453132629
"HMC","2021-06-12 09:09:26+00:00","[NYSE] NewHigh-Count/Consumer Cyclical $YETI 3 $TLYS 2 $VNCE 2 $DDS 2 $CHS 2 $AGS 1 $HMC 1 $OXM 1 $SIG 1 $TEN 1 From:2021/06/07〜",0.060558103024959564,0.05560023710131645,0.8838416337966919
"HMC","2021-06-14 14:06:38+00:00","$HMC SOLD ALL 15 @ $32.69; -$1.45, -0.29%",0.18793250620365143,0.05045280233025551,0.7616146206855774
"HMC","2021-06-15 08:35:31+00:00","#AussieMarket best were $HMC, $RMD, $MMM, $TLX and $A2M while the worst were $CHN, $ASB, $GXY, $ORE and $PBH. Hot stocks are getting sold ahead of US Fed risk. #markets #investing #trading #stockmarkets #stocks #asx",0.043523579835891724,0.09908781200647354,0.8573886156082153
"HMC","2021-06-17 15:43:27+00:00","$HMC SOLD ALL 14 @ $32.56; -$2.73, -0.6%",0.2566458284854889,0.057057369500398636,0.686296820640564
"HMC","2021-06-21 08:03:42+00:00","#AussieMarket best were $IRI, $JIN, $HMC, $APT and $MP1 while the worst were $CDA, $TLX, $SPL, $CHN and $ALK. Aussie #gold #miners will come back in play as AUDUSD falls and spot gold recovers on inflation. #markets #investing #trading #stockmarkets #stocks #asx",0.059015337377786636,0.2278846949338913,0.7130998969078064
"HMC","2021-06-22 19:38:39+00:00","longing some $kodk and $hmc plays to pay for it so don't f¤ck me market makers",0.051589589565992355,0.02911209501326084,0.9192982912063599
"HMC","2021-06-23 22:39:28+00:00","To put it simply $FRX 🔜 $BODY is for the 99% ..the working class. $PTON is for the 1%. Nothing wrong with that. No class warfare needed (enough of that already). Point is — some folks buy $F $GM $TM $HMC, some folks buy Cadillac’s &amp; Infinity’s. &amp; TBH everyone should buy $TSLA 🙌🏻",0.03908810392022133,0.028319623321294785,0.9325922727584839
