"timestamp","content","symbol","sentiment_score"
"2021-06-05 19:00:00+00:00","Retail is dead.. Tell that to: Lowe's $LOW Home Depot $HD Tractor Spositiveply $TSCO Walnegative Mart Stores $WMT Target $TGT Dollar General $DG Costco $COST Best positive $BBY Williamsnegative Sonoma $WSM positive live retail","WSM",0.9081
"2021-06-07 17:43:30+00:00","$HOME Stopped Out 14 @ $36.88; positive $516.32 Peers: $WSM $RH $SNBR $SPY","WSM",0.4019
"2021-06-08 04:28:29+00:00","🤔 Was just thinking ..I also mentioned $WSM on The same show as $HMBL Where are all the Williams Sonoma fans at? Waffle makers and  rolling  pins not sexy enough?","WSM",-0.4829
"2021-06-09 20:21:22+00:00","I can gripe again about how Gary at $RH delivers way less than his bombast &amp; Laura at $WSM the opposite. But real story is both are delivering blockbuster numbers.","WSM",0.7469
"2021-06-09 20:24:42+00:00","$RH forecasts sales positive 50% in Q1. $WSM forecasts growth for rest of year against blockbuster 2020.  Yet street mostly dislikes both esp. $WSM. Remember, given stock negativeages, both have much better visibility than most on sales as they fill backlog.","WSM",0.8834
"2021-06-09 20:40:07+00:00","Vintage Gary here at $RH Q. 'Core' demand of 109% translates into actual sales positive 78%. But 78% is still a terrific number. And $RH now forecasts 25negative 30% sales growth on top of last year. Who saw that even a copositivele of months ago? $WSM","WSM",0.9052
"2021-06-09 22:45:47+00:00","Earnings positive: $RH will never sell more online than will sell in Galleries. Best thing our competitors can do is close retail stores to go allnegative in on digital""🛋️ $WSM","WSM",0.8316
"2021-06-10 02:27:42+00:00","positive: $GNRC, $VIRT, $WSM, $LEV, $TSLA, $GS, $TGT, $GM, $NUE, $CMI, $WYNN, $BYND, $ELY negative: $CHPT, $DOCU, $UA, $SLB","WSM",-0.0258
"2021-06-10 21:17:09+00:00","Big green day today 🤑  $WSM should be a LOT higher","WSM",0.0
"2021-06-11 00:17:58+00:00","Not to beat a dead (alive but deeply wounded?) horse but $HOME stock is so undervalued that if the market valued it like it values $TJX and $WSM, which I believes it deserves, the stock would be ~50% higher. And management wants to sell at this price….?","WSM",0.9221
"2021-06-15 02:07:33+00:00","$WSM [Junnegative 18 170.00 positives] Option volume positive positive 288.24% |  Volume: 132 vs 34|","WSM",0.802
"2021-06-18 14:44:20+00:00","how about $RH vs $WSM today.... don't tell me high negative float doesn't matter","WSM",-0.5823
"2021-06-19 01:42:30+00:00","$WSM @jimcramer is optimistic on this stock. @MadMoneyOnCNBC #LightningRound","WSM",0.3182
"2021-06-20 20:57:40+00:00","$WSM [Junnegative 18 160.00 negatives] Option volume positive positive 127.06% |  Volume: 193 vs 85|","WSM",0.802
"2021-06-22 16:03:27+00:00","pessimist Forecasts June 22, 2021 08:59:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $AMGN : negative 0.06 $LOGI : 0.79 $POOL : negative 0.11 $TDY : negative 0.20 $DISCA : negative 0.90 $SBH : 4.77 $TMO : 1.04 $CLX : 0.62 $WSM : negative 0.33 $RH : negative 1.09","WSM",-0.9769
"2021-06-24 13:48:16+00:00","A trade alert originally positiveed on 6/21/2021 for $WSM just hit 50% profit!","WSM",0.6588
"2021-06-25 12:18:27+00:00","Always insightful to study great businesses who have crushed the S&amp;P yet aren't talked about often. A few below: $NOW $TYL $SMAR $BL $WDAY $TEAM $ADSK $AXON  $EVBG $RH $TPL $WSM $ZBRA $TXN $COpositive $PAYC $VRSK $ZEN $TRpositive","WSM",0.3182
"2021-06-29 14:25:40+00:00","$WSM SOLD 3 @ $161.37; negative $10.56, negative 2.23% Peers: $BBBY $KIRK $ETH $PIR","WSM",-0.8126
"2021-06-29 14:52:01+00:00","A trade alert originally positiveed on 6/21/2021 for $WSM just hit 75% profit!","WSM",0.6588
"2021-06-29 14:54:46+00:00","A trade alert originally positiveed on 6/21/2021 for $WSM 170C 7/16/21 just hit 100% profit! #RoyalMembership","WSM",0.6588
"2021-06-29 16:14:27+00:00","WinningStreak5 $WSM $160.85 0.85% 3.77% negative 6.09% 26.23% RSI:46.71","WSM",-0.5719
"2021-06-29 18:33:34+00:00","pessimist Forecasts June 29, 2021 11:29:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $MKTX : 0.54 $THO : 0.01 $POWW : 0.65 $SRE : negative 2.19 $ALB : negative 1.44 $ADBE : 0.57 $WSM : 1.51 $ILMN : negative 0.24 $FISV : negative 0.86 $KTOS : 5.94","WSM",-0.9538
"2021-06-29 18:39:29+00:00","pessimist Forecasts June 29, 2021 11:35:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $GOTU : 2.28 $MKTX : 0.38 $NVCR : negative 0.55 $CPNG : 9.65 $THO : negative 0.16 $POWW : 0.31 $VEEV : negative 0.86 $SRE : negative 1.94 $ALB : negative 1.61 $WSM : 1.35","WSM",-0.9682
