,timestamp,content,symbol,sentiment_score
0,2021-06-06 19:02:30+00:00,AutoZone - $AZO 💰 QUOTE $AZO was DOWN ⬇ on Fri Jun 04 Closed at 1387.21 USD for a -0.36% loss from previous close 📉 📉 📉 📊 ANALYSIS AutoZone should be nationalized ☭ ☭ ☭,AZO,-0.3182
1,2021-06-07 11:53:00+00:00,$AZO Argus Research analyst John Eade downgrades AutoZone from Buy to Hold.,AZO,0.0
2,2021-06-07 12:03:42+00:00,"#Analyst#Downgrades $AZO Wedbush Outperform to Hold $COF Baird OP to Neutral. PT $!$% $ARCB Goldman Buy to Neutral, Loers PT to $71 from $83 $WERN Goldman Neutral to Sell, PT $45 $PGR MorganStanley EW to UW, PT $85 $HARP Wedbush OP to Neutral $EDU Credit Suisse OP to Neutral",AZO,0.4389
3,2021-06-07 12:39:00+00:00,Upgrades 6/7: $AZUL $CHRW $FATE $LTM $MGNI $MRUS $NEXT $RUBI $SPLK $TELL $V $VAC  . Downgrades 6/7: $ARCB $AZO $COF $EDU $FIS $FISV $HARP $NEWT $PGR $TAL $WERN,AZO,0.0
4,2021-06-07 13:19:37+00:00,"In Retail Value 8, taking profits in $AZO as I believe the used car fix it trade is over versus potential gains for new position adding in $BBBY. The sum of parts of $BBBY plus a talented CEO and short squeeze potential adds up to possible huge gains.",AZO,0.9287
5,2021-06-07 13:20:44+00:00,Downgrades para hoy: $ARCB $AZO $EDU $FIS $HARP $TAL $WERN $NEWT,AZO,0.0
6,2021-06-07 20:21:17+00:00,$AZO Lower Prices Higher Volume Daily appearances since 2010: 59 Close 5 days later ±: Avg: 3.42 SD: 28.65 Worst: -70.26 Best: 97.70 10 days later: Avg: 6.79 SD: 31.60 Worst: -55.40 Best: 103.45 30 days later: Avg: 14.28 SD: 57.21 Worst: -116.51 Best: 263.31,AZO,-0.2263
7,2021-06-08 14:38:07+00:00,$UNQL We only just begun our ascent to higher highs. Q4 in July is going to be great based off the insane demand for shipping. Q1 in September is going to be even better as $AZO and $HP start showing up in their profits and the holiday season draws near.,AZO,0.8555
8,2021-06-10 17:59:51+00:00,"$ORLY $AZO ~10% drawdown from ATH last month, these trade almost like $COST they don't stay like this for long, potential opp here",AZO,0.529
9,2021-06-11 20:21:21+00:00,$AZO Below Avg Volume Daily appearances since 2010: 333 Close 5 days later ±: Avg: 1.08 SD: 25.81 Worst: -108.79 Best: 78.20 10 days later: Avg: 3.10 SD: 33.48 Worst: -121.04 Best: 137.06 30 days later: Avg: -0.88 SD: 52.12 Worst: -289.93 Best: 162.91,AZO,0.0772
10,2021-06-12 09:45:38+00:00,"1/ its nearing mid june, so i figured now is as good a time as any.  YTD MWR: 10.5% vs SPY 13.67% since inception aug 20: 16% holdings:  $HKG:0700 $BRK.b $fb $amzn $azo $dg $ancuf  $rick $gsit $mxct  $lmt  contemplating selling $lmt to push harder into $ancuf.",AZO,0.4404
11,2021-06-13 19:31:25+00:00,Auto parts looking like they want to turn up here $AAP $AZO $ORLY,AZO,0.4215
12,2021-06-14 10:35:01+00:00,"At the moment, for one $AZO you can buy two $TSLA. When #EVs become full mainstream and fewer parts to replace, what do you think the ratio be like?",AZO,0.3612
13,2021-06-14 15:17:17+00:00,$AZO lol reemember when this garbage hit $1540?,AZO,0.4215
14,2021-06-15 13:22:11+00:00,"Let’s get it started, BITCH IM TRYNNA MAKE MONEY 💰  $UONE $IVR $AHT $MSTR $UPS $AZO $BBIG $ANY",AZO,-0.6739
15,2021-06-15 15:56:20+00:00,Cut loose 2 losers. 90% cash trader. $gnrc $azo only 2 trades,AZO,-0.7783
16,2021-06-17 20:21:29+00:00,$AZO Hanging Man Daily appearances since 2010: 53 Close 5 days later ±: Avg: -10.48 SD: 42.90 Worst: -284.60 Best: 56.52 10 days later: Avg: -5.50 SD: 39.54 Worst: -161.10 Best: 66.25 30 days later: Avg: 11.67 SD: 53.38 Worst: -153.49 Best: 143.10,AZO,0.0772
17,2021-06-17 20:21:29+00:00,$AZO Below Avg Volume Daily appearances since 2010: 332 Close 5 days later ±: Avg: 0.92 SD: 25.72 Worst: -108.79 Best: 78.20 10 days later: Avg: 2.54 SD: 32.67 Worst: -121.04 Best: 88.91 30 days later: Avg: -1.59 SD: 51.47 Worst: -289.93 Best: 162.91,AZO,0.0772
18,2021-06-17 20:28:04+00:00,"2Q21 $SPY #Earnings Season Update: 5 co’s - $ADBE $AZO $COST $LEN $ORCL have reported. All 5 topped EPS &amp; Sales ests. Collectively, these 5 have seen their 2Q21 EPS grow +68.91% vs 2Q20. The new blended 2Q21 EPS growth est is +58.31%. On 1/1/21, Wall St expected +37.92% growth",AZO,0.6369
19,2021-06-18 14:29:50+00:00,Make my friday. Get som r/g $azo,AZO,0.0
20,2021-06-21 06:54:35+00:00,What are the best Consumer Discretionary names with most durable models (not including internet retail like $AMZN). What are top 3-5 of the following?  Which should one avoid. $HD $WMT $COST $MCD $NKE $DPZ $SBUX $AZO $DG Feel free to add new names to lisf?,AZO,0.8738
21,2021-06-21 10:15:07+00:00,Stocks with positive macd crossover 1. $SNAP 2. $LEN 3. $ZBH 4. $VIR 5. $VRSN 6. $AZO *This is not a trading advice*,AZO,0.5574
22,2021-06-21 20:21:08+00:00,$AZO Morning Star Daily appearances since 2010: 21 Close 5 days later ±: Avg: 3.28 SD: 17.86 Worst: -22.33 Best: 54.60 10 days later: Avg: 9.20 SD: 24.48 Worst: -18.90 Best: 99.10 30 days later: Avg: 24.61 SD: 61.56 Worst: -58.24 Best: 223.93,AZO,0.0772
23,2021-06-21 20:21:08+00:00,$AZO Below Avg Volume Daily appearances since 2010: 334 Close 5 days later ±: Avg: 0.98 SD: 25.70 Worst: -108.79 Best: 78.20 10 days later: Avg: 2.54 SD: 32.67 Worst: -121.04 Best: 88.91 30 days later: Avg: -1.86 SD: 51.64 Worst: -289.93 Best: 162.91,AZO,0.0772
24,2021-06-22 01:13:03+00:00,There are currently 15 stocks with a dollar price over $1000: Berkshire $BRK.A $NVR Seaboard $SEB Amazon $AMZN Google $GOOGL Booking $BKNG Cable One $CABO Texas $TPL Shopify $SHOP Mercolibre $MELI Chipotle $CMG AutoZone $AZO Mettler $MTD Markel $MKL White Mountains $WTM,AZO,0.1779
25,2021-06-22 20:21:09+00:00,$AZO Below Avg Volume Daily appearances since 2010: 334 Close 5 days later ±: Avg: 0.98 SD: 25.70 Worst: -108.79 Best: 78.20 10 days later: Avg: 2.54 SD: 32.67 Worst: -121.04 Best: 88.91 30 days later: Avg: -1.86 SD: 51.64 Worst: -289.93 Best: 162.91,AZO,0.0772
26,2021-06-24 20:21:18+00:00,$AZO Rising Price and Volume Daily appearances since 2010: 148 Close 5 days later ±: Avg: -2.42 SD: 34.91 Worst: -262.36 Best: 68.10 10 days later: Avg: -3.28 SD: 51.39 Worst: -390.47 Best: 78.11 30 days later: Avg: 8.28 SD: 52.22 Worst: -214.92 Best: 148.22,AZO,0.0772
27,2021-06-24 20:52:07+00:00,"$UNQL Not a fun stock to hold at the moment but its time will come. 8K said they are purchasing logistics assets in the Asia-Pacific region by this December. Add in additional contracts w\ $HPQ $AZO, 270M+Q4, high demand, and increased profit margin as per their new prime rate.",AZO,0.7139
28,2021-06-25 14:14:33+00:00,"Aug and Sep Cs bought this morning with customary GTC sell 1/2 pos @ 2x cost.  China rebound and back to work/school plays, new auto shortage.  Retail and auto high GM, low PE. Asia: $BILI $BABA $PDD Retail apparel: $KSS $ANF $BURL $GES $GPS Auto parts retail: $ORLY $AZO",AZO,-0.2732
29,2021-06-25 20:03:56+00:00,"Bear Forecasts June 25, 2021 12:59:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $UWMC : -2.54 $ALL : 1.52 $BLK : 0.33 $JKS : 13.11 $PWR : 0.31 $ILMN : 1.18 $DXCM : 1.09 $AZO : 0.67 $KLIC : 4.25 $VMC : -1.96",AZO,0.0
30,2021-06-25 20:10:05+00:00,"Bear Forecasts June 25, 2021 13:05:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $CRSR : 3.16 $AZO : 1.13 $WLTW : 1.37 $PATH : 1.43 $BLK : 0.32 $JKS : 13.20 $ALL : 1.51 $PWR : 0.42 $VMC : -1.87 $CRSP : 1.40",AZO,0.0
31,2021-06-25 20:16:21+00:00,"Bear Forecasts June 25, 2021 13:11:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $XERS : 9.36 $JKS : 13.90 $PATH : 1.79 $BLK : 0.16 $AZO : 1.02 $AMZN : -1.65 $ILMN : 1.60 $TGT : -0.09 $BABA : 3.05 $BYND : 3.47",AZO,0.0
32,2021-06-28 02:43:09+00:00,$ADSK $AVGO $AZO $BABA $BIDU * $BLNK $BYND $CMG $DASH * $DOCU * $FUTU * $MSFT $RBLX * $ROKU * $SNOW * $WING * Asterisks next to symbols are key players for this week.,AZO,0.0
33,2021-06-29 10:03:35+00:00,AutoZone - $AZO 💰 QUOTE $AZO was UP ⬆ on Mon Jun 28 Closed at 1496.16 USD for a 1.14% gain from previous close 📈 📈 📈 📊 ANALYSIS AutoZone should be nationalized ☭ ☭ ☭,AZO,0.5267
34,2021-06-30 14:03:48+00:00,$AZO LOL this craps back at $1500? on watch,AZO,0.5473
35,2021-06-30 18:57:41+00:00,"$ONEW SOLD 12 @ $41.87; -$14.12, -2.89% Peers: $CVNA $ORLY $AZO $SPY",AZO,0.0
36,2021-07-01 20:21:14+00:00,$AZO Rising Price and Volume Daily appearances since 2010: 150 Close 5 days later ±: Avg: -1.59 SD: 35.44 Worst: -262.36 Best: 71.18 10 days later: Avg: -3.28 SD: 51.39 Worst: -390.47 Best: 78.11 30 days later: Avg: 8.28 SD: 52.22 Worst: -214.92 Best: 148.22,AZO,0.0772
37,2021-07-01 20:26:18+00:00,Stocks that went month up  $AMED $TPX $FANG $CLR $MRO $LMND $PAYC $REGN $IT $AZO $NKE $LB $AAP $ORLY $HD $TSCO,AZO,0.0
38,2021-07-01 22:32:02+00:00,"Massive demand, limited supply. Some fares for $LYFT and $UBER are as high as $248 across town. Bad news for consumers, and riders. Great news for investors. Knowing earnings will be coming soon, how can you not be bullish? Even short term. Also $AZO",AZO,-0.2023
39,2021-07-01 23:43:48+00:00,"AZO (AUTOZONE INC) 🚨 #Insider #stock alert! 💰 #Sale on 2021-07-01 - $AZO 🇺🇸: RHODES WILLIAM C III (Chairman, President &amp; CEO), total amount $21.973.148. Stock has a float of 21.00M shares",AZO,0.5707
40,2021-07-02 01:07:25+00:00,of course $AZO going out ath's why don't I ever see anyone posting on it?,AZO,0.0
41,2021-07-02 15:15:35+00:00,"$LMPX SOLD 30 @ $14.66; -$51.56, -10.5% Peers: $CVNA $ORLY $AZO $SPY",AZO,0.0
42,2021-07-02 16:03:15+00:00,"$AZO is breaking out above $1,542.30 with positive earnings and a target of $1,716.64.",AZO,0.5574
43,2021-07-02 20:21:22+00:00,$AZO Below Avg Volume Daily appearances since 2010: 336 Close 5 days later ±: Avg: 1.49 SD: 26.30 Worst: -108.79 Best: 80.56 10 days later: Avg: 3.50 SD: 33.89 Worst: -121.04 Best: 110.17 30 days later: Avg: -1.97 SD: 51.64 Worst: -289.93 Best: 162.91,AZO,0.0772
44,2021-07-03 23:30:07+00:00,"🚨🚨🚨  $21,973,148 sold by William Rhodes COB, Pres, CEO $AZO",AZO,0.0
45,2021-07-06 03:47:54+00:00,$AAP $AAPL $ADSK $AMD $AMZN $AZO $BIGC $BILL $CAT $CHGG $CHWY $COST $CMG $CRM $DPZ $FB $GOOGL $GS $JNJ $LULU $MSFT $NET $NKE $SWKS $TEAM $V $VZIO $ZM A lot to choose from this week. These are ones I'll have my eye on,AZO,0.0
46,2021-07-06 14:12:38+00:00,10:12 New 52wk Highs: $ALTR $AZO,AZO,0.0
47,2021-07-07 09:09:23+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $NKE 4 $CATO 3 $DECK 3 $RVLV 3 $TPX 3 $AZO 2 $DPZ 2 $JAX 2 $BKE 2 $AAP 1 From:2021/06/29〜,AZO,0.0
48,2021-07-07 18:38:20+00:00,if ur lookin 4 shorts u wont find better onez than $ISRG $CMG $AAPL $AMZN $GOOGL $ADBE $TGT $AXP $V $AZO $RH i've seen sum crazy bubblez in my life but theeze take thu cake this $NDX $QQQ bubble iz gunna fukin implode soon,AZO,-0.3406
49,2021-07-07 19:52:45+00:00,"The only plays I'm looking at for tomorrow, I'm not thrilled a out, but Apple could drag the whole market up with it... $CMG $AAPL $AZO $HD $AMZN but feels a lil risky here. $X $SPCE $PLTR $WISH $NIO $TSLA #WSB #BTC #NFT #DOGE $DKNG $GVSI $RIOT $COIN $NVDA $AMD $SQ $V $T",AZO,-0.5794
50,2021-07-08 09:09:25+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $DPZ 3 $CATO 3 $NKE 3 $TPX 3 $AZO 2 $DECK 2 $RVLV 2 $JAX 2 $BKE 2 $CMG 1 From:2021/06/30〜,AZO,0.0
51,2021-07-08 17:51:38+00:00,Lot of large cap stocks are overbought. I will be a bit cautious here $AAPL $MSFT $AMZN $ADBE $NKE $TMO $DHR $COST $CHTR $INTU $TGT $ISRG $SPGI $ZTS $MCO $EW $IDXX $LULU $CMG $SNPS $CTAS $ORLY $PAYX $MSI $LBRDK $LBRDA $AZO $CPRT $WST $WAT $IT $COO $BIO,AZO,-0.1027
52,2021-07-08 19:41:50+00:00,"Bear Forecasts July 08, 2021 12:37:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $IFF : -0.11 $KWEB : 1.13 $CGNX : -0.29 $SYNA : 0.02 $IYT : -0.54 $AZO : 0.45 $HUBS : 0.93 $FLT : -0.30 $ALL : -1.31 $EW : 0.76",AZO,0.0
53,2021-07-08 19:47:52+00:00,"Bear Forecasts July 08, 2021 12:43:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $SYNA : -0.10 $KWEB : 1.18 $WMS : -0.13 $IYT : -0.71 $AZO : 0.45 $PATH : 7.15 $EW : 0.73 $FLT : -0.30 $DELL : 1.03 $TDG : -0.21",AZO,0.0
54,2021-07-08 20:12:07+00:00,"Bear Forecasts July 08, 2021 13:07:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $CBOE : 0.94 $CRL : -0.55 $JBHT : -0.26 $FLT : -0.53 $DELL : 1.11 $AZO : 0.15 $IYT : -0.56 $ALGN : 0.70 $MTCH : 2.27 $AMZN : 2.24",AZO,0.0
55,2021-07-09 04:05:32+00:00,"Markets acting up a little right now,  but I'll be looking for opportunities in... $AMZN $CMG $AAPL $CVNA $AZO $NKE $DDOG $SPCE Amazon is the place to play right now, just gotta work the levels. $GME $AMC $BB $TSLA $X #WSB $ZM $RIOT $WISH $SNDL $NIO $AMD $NVDA $XL $V",AZO,0.8201
56,2021-07-09 09:09:25+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $CATO 3 $NKE 3 $TPX 3 $DPZ 2 $AZO 2 $DECK 2 $RVLV 2 $JAX 2 $CMG 1 $DRI 1 From:2021/07/01〜,AZO,0.0
57,2021-07-09 13:31:14+00:00,$AZO Alert: Open &gt; 100 day high $CVNA Alert: Open &gt; 50 day high $LEVI Alert: Open &gt; 20 day high $NKE Alert: Open &gt; 100 day high $UNH Alert: Open &gt; 20 day high,AZO,0.8402
58,2021-07-09 13:48:37+00:00,09:48 New 52wk Highs: $AZO $CPT $HHR $STAR,AZO,0.0
59,2021-07-09 14:02:00+00:00,$AZO $CMG Were awesome!❤🐋 $AMZN Been playing the levels... you can see the range now 3705 - 3748 look and learn today. $GM News going forward should make for nice safer trades. $TSLA $SPCE $X $NIO $RIOT $WISH #WSB $AMD $NVDA $COIN $PLTR $ZM $DKNG #NFT $SNDL $W $HD $BBIG $GS,AZO,0.7712
60,2021-07-09 14:03:04+00:00,"20 S&amp;P 500 RECORD HIGHS so far today, incl: Nike $NKE Target $TGT Costco $COST Accenture $ACN Fortinet $FTNT Advance Auto Parts $AAP AutoZone $AZO O'Reilly Auto $ORLY Garmin $GRMN Domino's Pizza $DPZ Edwards Lifesciences $EW Zoetis $ZTS Eaton $ETN etc @cnbc",AZO,0.0
61,2021-07-09 14:18:54+00:00,$ORLY and $AZO continuing to tick higher - catalyst: people keeping used cars in shape because of new car/chip shortage.  I hold call options.,AZO,-0.25
62,2021-07-09 15:14:31+00:00,"$SPY $DIA $NDX $QQQ $ISRG $CMG $NVDA $AAPL $MSFT $GOOGL $AXP $TGT $V $DPZ $RH $ADBE $AZO $FB $AMZN there'z zero upside left to any of this nonsense. idiots r playin for pennies today and most of this shyts already down, next weeks gunna b a fukin shytshow watch",AZO,-0.481
63,2021-07-09 18:17:45+00:00,So much for that sell-off. New all-time high for S&amp;P 500. Nasdaq not far from one either. Records today for $AAPL $ORCL $NKE $AMZN $COST $DPZ $AAP $AZO $ORLY,AZO,0.0
64,2021-07-09 20:21:09+00:00,$AZO Minor Breakout Daily appearances since 2010: 62 Close 5 days later ±: Avg: -4.98 SD: 33.19 Worst: -234.38 Best: 24.96 10 days later: Avg: -3.45 SD: 47.61 Worst: -339.87 Best: 40.33 30 days later: Avg: 7.66 SD: 48.20 Worst: -148.75 Best: 109.96,AZO,0.0772
