,timestamp,content,symbol,sentiment_score
0,2021-06-06 20:00:30+00:00,#Earnings To Watch This Week 👇🏼🔍 via @eWhispers Mon: $KMB $XLNX Tues: $MSFT $AMD $SBUX $AXP $MMM $GE $JNJ $LMT $VZ  Wed: $AAPL $TSLA $FB $T $BA $LRCX $LVS $NOW $TER Thurs: $MCD $V $MA $AAL $LUV $JBLU $SWKS $TEAM $MO $X Fri: $CAT $CVX $LLY $HON $SAP,KMB,0.0
1,2021-06-07 06:22:10+00:00,"Instead of raising the prices of their products due to rising raw material costs, consumer staples companies are reducing the sizes of their products so they can keep the price of their products the same. $XLP $PG $K $GIS $CPB $SJM $THS $VITL $PLC $SAFM $KMB $WMT $TGT $COST $ACI",KMB,0.0
2,2021-06-07 14:52:29+00:00,This morning I bought some $MO $KMB and $ABBV,KMB,0.0
3,2021-06-07 14:58:07+00:00,Added $KMB,KMB,0.0
4,2021-06-08 17:10:16+00:00,30% down in lumber but corporation spend on toilet paper up? Buy the support line $KMB,KMB,0.5499
5,2021-06-11 14:10:02+00:00,"Love getting $XOM &amp; $CVX dividends! Rolling into some underweight positions ( $BMY, $MRK, $KMB, $JEPI ).",KMB,0.6696
6,2021-06-11 15:39:31+00:00,10 companies soon to be on the Dividend Kings list. (assuming they reach 50 years straight of dividend increases) Companies at 49 years straight: $ABT  $ABBV $BDX $KMB $PEP  $PPG  Companies at 48 years straight: $LEG $SPGI $VFC $WMT,KMB,0.5859
7,2021-06-13 08:50:03+00:00,"My undervalued quality dividend stocks Top 5 list this week: 1. $MRK 2. $LMT 3. $CMCSA 4. $BMY 5. $KMB To be part of this list the stock should be at least 10% below my fair value, payout ratio of &lt;60% and yield 2% or more (exceptions allowed)",KMB,0.6705
8,2021-06-15 16:39:40+00:00,"IF you like COVID-19 Vaccine or Treatment Stocks, I highly recommend that you place $BPSR #Zofin on your Watchlist! $ABBV $ADPT $ALNY $ALT $AMGN $AZN $BNTX $CODX $CVAC $CYDY $GILD $GSK $HTBX $INO $JNJ $KMB $MRNA $NVAX $OCGN $OTLC $PFE $REGN $ROG $SNY $STE $TAC $TBIO $VIR $VXRT",KMB,0.6793
9,2021-06-15 22:10:39+00:00,"Added 5 more shares to my position for Realty Income $O, as well as 2 more shares to my position for Kimberly-Clarke $KMB.",KMB,0.7258
