,timestamp,content,symbol,sentiment_score
0,2021-06-05 19:53:04+00:00,$LEN earnings per etrade. 2 days before options opex  06/16/2021 (Confirmed) (After Market Close),LEN,0.0
1,2021-06-08 01:04:12+00:00,"lumber prices quietly 25% off their highs in May. think the #homebuilders will lower prices? or just have juicier margins since all you drones absolutely ""have"" to buy right now $LEN $TOL $BZH",LEN,-0.296
2,2021-06-09 16:17:03+00:00,"Housing is pulling back. #Lumber has that 'h' pattern. I don't see much support here until about 866 on the July contract. All the housing related stocks are falling: $KBH $MHK $HD $FND $SHW $LEN. #Copper is also down, highly unusual for spring. /LBS /HG",LEN,-0.4325
3,2021-06-10 14:27:04+00:00,Homebuilder stocks $ITB $LEN $TOL $KBH $PHM $DHI are one of the weakest industry groups today. These stocks are now trading around major daily and weekly chart support levels. If they fail to hold here it can spell big issues for all markets soon. #StockMarket,LEN,-0.6249
4,2021-06-11 15:50:10+00:00,"Not a lot of earnings on tap next week. $ORCL $HRB $LZB $LEN $KR $JBL $ADBE $SWBI. But several notable economic reports. Retail sales, PPI and housing starts/building permits for May. Plus the FOMC!",LEN,0.0
5,2021-06-12 13:46:47+00:00,Some of the largest stocks that report earnings next week Adobe $ADBE Oracle $ORCL Lennar $LEN Kroger $KR Jabil $JBL H&amp;R Block $HRB Commercial Metals $CMC StepStone $STEP La-Z-Boy $LZB Smith &amp; Wesson $SWBI Anterix $ATEX,LEN,-0.4404
6,2021-06-13 13:48:29+00:00,Some implied moves for #earnings next week with season winding down: $ADBE 4.1% $ORCL 4.8% $LEN 5.2% $LZB 8.1% $KR 5.2% $SWBI 8.6% $JBL 6.8% $VOLT 31.1% $HRB 5.7% $HEXO 12.2% $STEP 7.6% $CMC 6.9% $MPAA 8.2%,LEN,0.0
7,2021-06-13 20:00:06+00:00,Earnings this week 2021-06-14:  $ORCL $LEN $HRB $JKS $MPAA 2021-06-15:  $ABM $TISI $CLIR $WSG 2021-06-16:  $KR $HOME $SWBI $LIVX $FRAN 2021-06-17:  $ADBE $KMX $JBL $CMC $LITB,LEN,0.0
8,2021-06-13 23:20:59+00:00,"$BK, $COF, $DD, $EXPE, $HON, $KSU, $LEN, $NEM, $PDD, $PHM, $AMC WOW What a list for this week lets gooo, newsletter coming out with the top 5 soon.",LEN,0.7456
9,2021-06-14 02:45:23+00:00,"What's Happening Wk of June 14th:  Economic📅 - Tuesday, 6.15: Retail Sales - Wednesday, 6.16: MBA Mortgage Applications - Thursday, Fed Business Outlook Index Earnings 📅 - Tuesday, 6.15: $ORCL AMC - Wednesday, 6.16: $HNST $LEN AMC - Thursday, 6.17: $KR BMO; $ADBE AMC",LEN,0.0
